"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"wheat";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wheel";370;3,64320686737963;0,175719270001863;3,52064105472952;0,966357712556063;0,0531534573517503;0,302490770370187;0,122565812650112
"wheeled.chair";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"whip";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"windmill.pattern.incuse";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wine.skin";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wine.cup";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wing";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wolf";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"woman";370;3,64320686737963;0,199083276037912;3,54766000795552;0,973773968126921;0,103536416613792;0,520065867280966;0,0955468594241191
"worm";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"wreath";370;3,64320686737963;0,175719270001863;3,55243939514708;0,975085830825237;0,0849517977693095;0,4834518022321;0,0907674722325531
"youth";370;3,64320686737963;0,12425083738963;3,56407128809985;0,9782785929648;0,045115258109842;0,363098221771881;0,0791355792797885
"zebu";370;3,64320686737963;0,0253084751753008;3,62898261702294;0,996095678649474;0,0110842248186058;0,437964940275154;0,0142242503566949
"Zeus";370;3,64320686737963;0,262242416115598;3,44458308527424;0,945481058491676;0,0636186340102016;0,242594752414721;0,198623782105396
"Zeus...Poseidon";370;3,64320686737963;0;3,64320686737963;1;0;NA;0
"acorn";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"aegis";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Aiolos";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Ajax";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Alexander";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"altar";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Ammon";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"amphora";390;3,33732471213151;0,183349468089932;3,19291609688203;0,956729228437213;0,0389408528404456;0,212385960243666;0,144408615249486
"anchor";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"animal.mask";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"ankh";390;3,33732471213151;0,0616067104727902;3,29184617147905;0,98637275525299;0,0161281698203304;0,26179241995811;0,0454785406524598
"ant";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Aphrodite";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Apollo";390;3,33732471213151;0,231885715042758;3,13762229773288;0,940160927801631;0,0321833006441197;0,138789492221137;0,199702414398638
"apple";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"architrave";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Ares";390;3,33732471213151;0,0855285935357957;3,30130285130281;0,989206366195727;0,0495067327070959;0,578832536119938;0,0360218608286997
"Arethusa";390;3,33732471213151;0,0347133105978843;3,31666764938583;0,9938102928161;0,0140562478521957;0,404923863788792;0,0206570627456886
"Arethusa.Artemis";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"arm";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"armour";390;3,33732471213151;0,0347133105978843;3,31666764938583;0,9938102928161;0,0140562478521957;0,404923863788792;0,0206570627456886
"arrow";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"Artemis";390;3,33732471213151;0,0616067104727902;3,29090545813736;0,986090878773224;0,0151874564786389;0,246522762895233;0,0464192539941513
"Asclepius";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"astragalos";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Athena";390;3,33732471213151;0,613693366867953;2,82018124719592;0,8450425087329;0,0965499019323586;0,157325966264082;0,517143464935595
"athlete";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Attis...Actaeon";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Aurelius";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"axe";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Baal";390;3,33732471213151;0,0855285935357957;3,27865205529742;0,982419254374376;0,0268559367017032;0,313999512811623;0,0586726568340925
"balls";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"barley";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bee";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"bell";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Bellerophon";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bird";390;3,33732471213151;0,0616067104727902;3,29462282376573;0,987204754691516;0,0189048221070012;0,306863034268821;0,042701888365789
"bird.trap";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"boar";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"Boeotian.shield";390;3,33732471213151;0,315094058092904;3,04049374243139;0,911057210399361;0,0182630883927777;0,0579607514762874;0,296830969700126
"bone";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"border.of.rays";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bow";390;3,33732471213151;0,128038407537668;3,26965683978317;0,979723917153652;0,0603705351893238;0,47150332740247;0,0676678723483439
"bow.case";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bow.drill";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"boy";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"branch";390;3,33732471213151;0,0616067104727902;3,29335557953843;0,986825036103543;0,0176375778797038;0,28629312853011;0,0439691325930864
"buckler";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bucranium";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bud";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"bull";390;3,33732471213151;0,200166111988572;3,25159970385224;0,974313255174825;0,114441103709297;0,571730661960559;0,0857250082792742
"calf";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cap";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cart";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"celery";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"chariot";390;3,33732471213151;0,0616067104727902;3,28977424951092;0,985751922056687;0,0140562478521957;0,228160986754908;0,0475504626205945
"charioteer";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"chimaera";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cicada";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cippus";390;3,33732471213151;0,147403736655669;3,20064874235722;0,959046247649363;0,0107277668813728;0,0727781203161258;0,136675969774296
"circle";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"city.goddess";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"club";390;3,33732471213151;0,10750939575384;3,27272638390317;0,980643679054206;0,0429110675254929;0,399137835578062;0,0645983282283469
"cock";390;3,33732471213151;0,147403736655669;3,2695453190112;0,979690500935097;0,0796243435353565;0,540178596159723;0,0677793931203121
"cockle.shell";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"column.capital";390;3,33732471213151;0,0616067104727902;3,2864457685401;0,984754572005994;0,0107277668813728;0,174133090357274;0,0508789435914174
"conch.shell";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"corn";390;3,33732471213151;0,165795689587917;3,21664804763808;0,963840298771419;0,0451190250944817;0,27213629743104;0,120676664493435
"cornucopiae";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cow";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"crab";390;3,33732471213151;0,0855285935357957;3,27658013332929;0,981798421178073;0,0247840147335694;0,28977460880608;0,0607445788022263
"crane";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"crayfish";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"crepundia";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"crescent";390;3,33732471213151;0,0347133105978843;3,32024897941333;0,994883406862956;0,0176375778797038;0,508092647342566;0,0170757327181805
"Cretan.bull";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"crook";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cross";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"cross.hatch.pattern";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"crow";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cup";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"cuttlefish";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"dagger";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"date.palm";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"deer";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"deity";390;3,33732471213151;0,0616067104727902;3,27571800165872;0,981540091004977;0;0;0,0616067104727902
"Demeter";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"dented.ornament";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"diamond";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Dione";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Dionysos";390;3,33732471213151;0,0855285935357957;3,28611433781229;0,984655261703162;0,0343182192165665;0,401248492437837;0,0512103743192291
"disc";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"discobolos";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"dog";390;3,33732471213151;0,0347133105978843;3,31873957135396;0,994431126012403;0,0161281698203304;0,464610535340682;0,0185851407775539
"dolphin";390;3,33732471213151;0,487685949303918;2,97356478756911;0,891002537679329;0,123926024741518;0,254110303810064;0,3637599245624
"donkey";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"dotted.square.ornament";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"double.axe";390;3,33732471213151;0,0855285935357957;3,25179611859572;0,974372109125345;0;0;0,0855285935357957
"double.volute";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"dove";390;3,33732471213151;0,0616067104727902;3,29462282376573;0,987204754691516;0,0189048221070012;0,306863034268821;0,042701888365789
"drinking.cup";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"eagle";390;3,33732471213151;0,327544774564315;3,08600551436326;0,924694412606994;0,0762255767960553;0,2327180364805;0,251319197768259
"eel";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Egyptian.attendant";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"Enodia";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"eye";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"fig.leaf";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"figure";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"fir.tree";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"fish";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"flail";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"floral.ornament";390;3,33732471213151;0,0616067104727902;3,29184617147905;0,98637275525299;0,0161281698203304;0,26179241995811;0,0454785406524598
"flower";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"fly";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"fort";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"galley";390;3,33732471213151;0,0616067104727902;3,27571800165872;0,981540091004977;0;0;0,0616067104727902
"girl";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"goat";390;3,33732471213151;0,147403736655669;3,18992097547585;0,955831766648345;0;0;0,147403736655669
"goddess";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"goose";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"gorgoneion";390;3,33732471213151;0,128038407537668;3,22447376107249;0,966185204979065;0,0151874564786389;0,118616411830731;0,112850951059029
"grain";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"grapes";390;3,33732471213151;0,165795689587917;3,1983849592453;0,958367924948641;0,0268559367017032;0,161982116473916;0,138939752886214
"grasshopper";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Great.King.of.Persia";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"griffin";390;3,33732471213151;0,0616067104727902;3,2864457685401;0,984754572005994;0,0107277668813728;0,174133090357274;0,0508789435914174
"hammer";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"hare";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Harmonia";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"harpy";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Hecate";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"Helios";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"hen";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Hephaestus";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Hera";390;3,33732471213151;0,10750939575384;3,25659821408284;0,975811014806192;0,0267828977051616;0,249121460662707;0,0807264980486782
"Heracles";390;3,33732471213151;0,246902355546903;3,17472439835161;0,951278245958857;0,0843020417670033;0,341438790975765;0,1626003137799
"herd";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"herm";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Hermes";390;3,33732471213151;0,147403736655669;3,20755855335555;0,961116711746912;0,0176375778797038;0,119654889895395;0,129766158775965
"hippocamp";390;3,33732471213151;0,0616067104727902;3,27571800165872;0,981540091004977;0;0;0,0616067104727902
"hoplite";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"horned.skull";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"horse";390;3,33732471213151;0,261416444446042;3,15401907393439;0,945074077589516;0,0781108062489153;0,298798365246062;0,183305638197127
"horse.rein";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"hound";390;3,33732471213151;0,0347133105978843;3,32859067850984;0,997382923636432;0,0259792769762148;0,748395256135501;0,00873403362166947
"hunter";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"hydria";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"incense.burner";390;3,33732471213151;0,0616067104727902;3,31782544845527;0,994157217125033;0,0421074467965457;0,683487991379498;0,0194992636762445
"incuse.square";390;3,33732471213151;0,532816209189548;3,03250875044534;0,908664577774487;0,228000247503375;0,427915374140325;0,304815961686172
"Iocastus";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Ionic.capital";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Ionic.column";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"ivy";390;3,33732471213151;0,0855285935357957;3,29603678412044;0,98762843547678;0,0442406655247227;0,51726169805665;0,0412879280110729
"javelin";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"jug";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"kantharos";390;3,33732471213151;0,128038407537668;3,26463830762009;0,978220158126296;0,0553520030262389;0,432307805842984;0,0726864045114288
"ketos";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"king";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"kithara";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Kore";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"krater";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"labyrinth";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"ladle";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"lagobolon";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"laurel";390;3,33732471213151;0,0616067104727902;3,29869362870545;0,988424535591148;0,0229756270467285;0,372940331830834;0,0386310834260617
"leaf";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Leucaspis";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"libation.vessel";390;3,33732471213151;0,0347133105978843;3,32024897941333;0,994883406862956;0,0176375778797038;0,508092647342566;0,0170757327181805
"linear.circle.ornament";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"linear.square.ornament";390;3,33732471213151;0,0347133105978843;3,30261140153363;0,989598461764389;0;0;0,0347133105978843
"lion";390;3,33732471213151;0,200166111988572;3,19445350341813;0,957189898785085;0,057294903275185;0,28623677957264;0,142871208713386
"lion.mask";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"lizard";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"locust";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"lotus";390;3,33732471213151;0,0347133105978843;3,31873957135396;0,994431126012403;0,0161281698203304;0,464610535340682;0,0185851407775539
"Lucilla";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"lyre";390;3,33732471213151;0,10750939575384;3,22981531637767;0,967785755050136;0;0;0,10750939575384
"Macedonian.man";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Maenad";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"male.pubes";390;3,33732471213151;0,0347133105978843;3,32859067850984;0,997382923636432;0,0259792769762148;0,748395256135501;0,00873403362166947
"man";390;3,33732471213151;0,128038407537668;3,22541447441418;0,966467081458831;0,0161281698203304;0,125963530244514;0,111910237717337
"man.headed.bull";390;3,33732471213151;0,275463905473083;3,06186080665843;0,917459663283065;0;0;0,275463905473083
"man.headed.goat";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"marsh.bird";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Medea";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Medusa";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Melquarth";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Minotaur";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"monster";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"mule";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"murex.shell";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"mussel.shell";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"nail.studded.square";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"naval.standard";390;3,33732471213151;0;3,33732471213151;1;0;NA;0
"Nike";390;3,33732471213151;0,246902355546903;3,19537841431062;0,957467040199923;0,104956057726009;0,425091358458389;0,141946297820894
